Randomization - Using given seed 1234567890
Applying factor 3 to creature 08_demon_king. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 09_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 05_blood_slime
Applying difficulty by removing drop item_38_axe of spawn 05_blood_slime
Setting spawn change to 100% , creature 0a_cocoon_plant
Setting spawn change to 100% , creature 05_blood_slime
Applying difficulty by removing drop item_18_bastard_sword of spawn 05_blood_slime
Setting spawn change to 100% , creature 0a_cocoon_plant
Applying difficulty by removing drop item_11c_healing_potion of spawn 0a_cocoon_plant
Setting spawn change to 100% , creature 06_oblid
Setting spawn change to 100% , creature 06_oblid
Applying difficulty by removing drop item_126_bottle_of_light of spawn 06_oblid
Setting spawn change to 100% , creature 06_oblid
Setting spawn change to 100% , creature 06_oblid
Setting spawn change to 100% , creature 04_berzerker
Applying difficulty by removing drop item_43_warrior_bow of spawn 04_berzerker
Setting spawn change to 100% , creature 04_berzerker
Applying difficulty by removing drop item_53_harden_full_helm of spawn 04_berzerker
Setting spawn change to 100% , creature 04_berzerker
Applying difficulty by removing drop item_69_magical_plate_mail of spawn 04_berzerker
Setting spawn change to 100% , creature 05_dwarfling
Setting spawn change to 100% , creature 05_dwarfling
Setting spawn change to 100% , creature 05_dwarfling
Applying difficulty by removing drop item_4e_helm of spawn 05_dwarfling
Setting spawn change to 100% , creature 05_dwarfling
Applying difficulty by removing drop item_10a_cune of spawn 05_dwarfling
Setting spawn change to 100% , creature 05_dwarfling
Applying difficulty by removing drop item_10a_cune of spawn 05_dwarfling
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Applying difficulty by removing drop item_dc_caustic_ring of spawn 05_cocoon_plant
Setting spawn change to 100% , creature 04_tree_ogre
Setting spawn change to 100% , creature 04_tree_ogre
Setting spawn change to 100% , creature 04_tree_ogre
Applying difficulty by removing drop item_d3_dark_ring of spawn 04_tree_ogre
Setting spawn change to 100% , creature 04_dark_spirits
Applying difficulty by removing drop item_95_caustic_steel_boots of spawn 04_dark_spirits
Setting spawn change to 100% , creature 04_dark_spirits
Setting spawn change to 100% , creature 01_shadow_spider
Setting spawn change to 100% , creature 01_shadow_spider
Applying difficulty by removing drop item_ca_summoner_ring_of_frost of spawn 01_shadow_spider
Setting spawn change to 100% , creature 01_shadow_spider
Applying difficulty by removing drop item_c9_summoner_ring_of_frost of spawn 01_shadow_spider
Setting spawn change to 100% , creature 04_tree_ogre
Applying difficulty by removing drop item_10a_cune of spawn 04_tree_ogre
Setting spawn change to 100% , creature 04_tree_ogre
Setting spawn change to 100% , creature 04_dark_spirits
Applying difficulty by removing drop item_dd_caustic_priest_ring of spawn 04_dark_spirits
Setting spawn change to 100% , creature 04_dark_spirits
Applying difficulty by removing drop item_11c_healing_potion of spawn 04_dark_spirits
Setting spawn change to 100% , creature 04_dark_spirits
Applying difficulty by removing drop item_3f_battle_axe of spawn 04_dark_spirits
Setting spawn change to 100% , creature 04_dark_spirits
Applying factor 3 to creature 05_blood_slime. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 3 sol 0
Applying factor 3 to creature 01_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0a_cocoon_plant. Attributes str 0 spd 0 def 0 bal 3 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 3 sol 0
Applying factor 3 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 04_berzerker. Attributes str 3 spd 3 def 3 bal 3 sla 0 smh 3 pir 0 spr 0 foc 0 ham 0 pur 0 par 6 mel 0 sol 0
Applying factor 3 to creature 06_oblid. Attributes str 0 spd 6 def 0 bal 0 sla 0 smh 21 pir 0 spr 0 foc 0 ham 0 pur 3 par 0 mel 0 sol 0
Applying factor 3 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 08_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 05_dwarfling. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 05_cocoon_plant. Attributes str 0 spd 0 def 0 bal 3 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 3 sol 0
Applying factor 3 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 04_tree_ogre. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 6 foc 0 ham 3 pur 6 par 0 mel 9 sol 6
Applying factor 3 to creature 04_dark_spirits. Attributes str 0 spd 6 def 0 bal 0 sla 0 smh 0 pir 9 spr 0 foc 0 ham 0 pur 0 par 0 mel 3 sol 6
Applying factor 3 to creature 01_shadow_spider. Attributes str 0 spd 0 def 3 bal 3 sla 0 smh 3 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying difficulty by removing collectable item_10a_cune of area water_world_watery_labyrinth_area
Applying difficulty by removing collectable item_10a_cune of area water_world_watery_labyrinth_area
Applying difficulty by removing collectable item_10a_cune of area water_world_watery_labyrinth_area
Applying difficulty by removing collectable item_10a_cune of area water_world_watery_labyrinth_area
Applying difficulty by removing collectable item_10a_cune of area water_world_watery_labyrinth_area
Applying difficulty by removing collectable item_11c_healing_potion of area water_world_watery_labyrinth_area
Applying difficulty by removing collectable item_127_acid_vaccine of area water_world_watery_labyrinth_area
Applying difficulty by removing collectable item_127_acid_vaccine of area water_world_watery_labyrinth_area
Setting spawn change to 100% , creature 06_skeleton
Applying difficulty by removing drop item_11f_anti_paralytic of spawn 06_skeleton
Setting spawn change to 100% , creature 06_skeleton
Applying difficulty by removing drop item_11f_anti_paralytic of spawn 06_skeleton
Setting spawn change to 100% , creature 06_skeleton
Applying difficulty by removing drop item_11f_anti_paralytic of spawn 06_skeleton
Setting spawn change to 100% , creature 06_skeleton
Setting spawn change to 100% , creature 04_kiljoy
Applying difficulty by removing drop item_10e_sacred_feather of spawn 04_kiljoy
Setting spawn change to 100% , creature 04_kiljoy
Applying difficulty by removing drop item_122_evil_eye of spawn 04_kiljoy
Setting spawn change to 100% , creature 00_sand_leech_a
Applying difficulty by removing drop item_11c_healing_potion of spawn 00_sand_leech_a
Setting spawn change to 100% , creature 00_sand_leech_a
Setting spawn change to 100% , creature 00_sand_leech_a
Applying difficulty by removing drop item_11e_anti_venom of spawn 00_sand_leech_a
Setting spawn change to 100% , creature 00_sand_leech_a
Applying difficulty by removing drop item_126_bottle_of_light of spawn 00_sand_leech_a
Setting spawn change to 100% , creature 00_sand_leech_a
Applying difficulty by removing drop item_126_bottle_of_light of spawn 00_sand_leech_a
Setting spawn change to 100% , creature 04_dread_knight
Applying factor 3 to creature 00_sand_leech_a. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 6 par 0 mel 0 sol 0
Applying factor 3 to creature 06_skeleton. Attributes str 0 spd 3 def 0 bal 3 sla 3 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 3
Applying factor 3 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 04_dread_knight. Attributes str 30 spd 0 def 0 bal 9 sla 24 smh 18 pir 0 spr 0 foc 0 ham 0 pur 0 par 12 mel 0 sol 21
Applying factor 3 to creature 04_kiljoy. Attributes str 0 spd 6 def 0 bal 0 sla 12 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 06_dread_knight_unused. Attributes str 30 spd 0 def 0 bal 9 sla 24 smh 18 pir 0 spr 0 foc 0 ham 0 pur 0 par 12 mel 0 sol 21
Applying factor 3 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 08_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 09_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying difficulty by removing collectable item_9a_leg_guard of area earth_world_hostile_rock_cavern
Applying difficulty by removing collectable item_d7_ring_of_poison of area earth_world_hostile_rock_cavern
Applying difficulty by removing collectable item_67_plate_mail_of_curing of area earth_world_hostile_rock_cavern
Applying difficulty by removing collectable item_136_soul_pod_5_sp of area earth_world_hostile_rock_cavern
Setting spawn change to 100% , creature 01_horned_slime
Applying difficulty by removing drop item_3b_giant_axe of spawn 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Applying difficulty by removing drop item_100_amulet_of_curing of spawn 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Applying difficulty by removing drop item_9d_frosty_leg_guard of spawn 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Applying difficulty by removing drop item_12e_dorados_ashes of spawn 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Applying difficulty by removing drop item_10e_sacred_feather of spawn 01_horned_slime
Setting spawn change to 100% , creature 04_dragon_turtle
Applying difficulty by removing drop item_bc_gothic_shield_of_resist of spawn 04_dragon_turtle
Setting spawn change to 100% , creature 04_dragon_turtle
Setting spawn change to 100% , creature 04_dragon_turtle
Setting spawn change to 100% , creature 05_magi_magus
Applying difficulty by removing drop item_d_shadow_wolf of spawn 05_magi_magus
Applying factor 3 to creature 01_horned_slime. Attributes str 0 spd 0 def 3 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 3 par 0 mel 3 sol 0
Applying factor 3 to creature 01_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 04_dragon_turtle. Attributes str 0 spd 0 def 21 bal 12 sla 0 smh 0 pir 0 spr 3 foc 0 ham 18 pur 0 par 0 mel 3 sol 0
Applying factor 3 to creature 05_magi_magus. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 30 foc 3 ham 18 pur 0 par 0 mel 36 sol 27
Applying factor 3 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 08_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 09_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying difficulty by removing collectable item_55_great_helm of area water_world_white_rain_area
Applying difficulty by removing collectable item_de_caustic_sorcerer_ring of area water_world_white_rain_area
Applying difficulty by removing collectable item_138_soul_pod_29_sp of area water_world_white_rain_area
Applying difficulty by removing collectable item_136_soul_pod_5_sp of area water_world_white_rain_area
Setting spawn change to 100% , creature 0d_saurian_warrior_b
Applying difficulty by removing drop item_f0_guardian_bracelet of spawn 0d_saurian_warrior_b
Setting spawn change to 100% , creature 0d_saurian_warrior_b
Applying difficulty by removing drop item_57_harden_great_helm of spawn 0d_saurian_warrior_b
Setting spawn change to 100% , creature 0d_saurian_warrior_b
Setting spawn change to 100% , creature 01_disguise
Applying difficulty by removing drop item_108_amulet_of_winter of spawn 01_disguise
Applying factor 3 to creature 0d_saurian_warrior_b. Attributes str 3 spd 0 def 9 bal 0 sla 12 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 3 mel 0 sol 0
Applying factor 3 to creature 01_disguise. Attributes str 0 spd 15 def 0 bal 0 sla 0 smh 0 pir 0 spr 63 foc 21 ham 9 pur 24 par 0 mel 0 sol 0
Applying factor 3 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 04_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 05_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 08_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 09_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying difficulty by removing collectable item_11f_anti_paralytic of area illusion_world_dream_domain
Applying difficulty by removing collectable item_138_soul_pod_29_sp of area illusion_world_dream_domain
Applying factor 3 to creature 00_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 01_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
